,Name,Link,Distance,Date,id_course,Year,nom,annee,nb_pts_mont,pays,type_partic,pct_route,pct_piste,pct_sentier,challenge,championnat,inscr_nb,inscr_dt_min,inscr_dt_max,inscr_sur_place,inscr_tarif,inscr_tarif_devise,nb_etp,latitude,longitude,pays_arrivee,ville_depart,ville_arrivee,pays_depart,inscr_site,heure_depart,dist_tot,deniv_tot,deniv_neg_tot,nb_pts,temps_max
74,Hk50 West 2020 - 25km Team Of 2 25.00 K,https://itra.run/race/17653,25.00 km, 11/01/2020,17653,2020,25Km team of 2,2020,5,HK,team,5,70,25,,,0,0000-00-00,0000-00-00,0,0.0,0,1,22.3957,114.153,,Shing Mun,Shing Mun,,,2020-01-11 06:45:00,25.00,1220,1220,1,25200
75,Hk50 West 2020 - 50km Individual 54.10 K,https://itra.run/race/1716,54.10 km, 11/01/2020,1716,2020,50Km Individual,2020,5,HK,solo,5,70,25,,,0,0000-00-00,0000-00-00,0,0.0,0,1,22.3957,114.153,,Shing Mun,Shing Mun,,,2020-01-11 06:30:00,54.10,2260,2260,3,43200
76,Hk50 West 2020 - 50km Team Of 2 54.10 K,https://itra.run/race/17655,54.10 km, 11/01/2020,17655,2020,50Km team of 2,2020,5,HK,team,5,70,25,,,0,0000-00-00,0000-00-00,0,0.0,0,1,22.3957,114.153,,Shing Mun,Shing Mun,,,2020-01-11 06:30:00,54.10,2260,2260,3,43200
77,Hk50 West 2020 - 50km Team Of 4 54.10 K,https://itra.run/race/20855,54.10 km, 11/01/2020,20855,2020,50Km team of 4,2020,5,HK,team,5,70,25,,,0,0000-00-00,0000-00-00,0,0.0,0,1,22.3957,114.153,,Shing Mun,Shing Mun,,,2020-01-11 06:30:00,54.10,2260,2260,3,43200
78,Bladerunner Winter 2020 - Bladerunner 49.80 K,https://itra.run/race/15041,49.80 km, 11/01/2020,15041,2020,Bladerunner,2020,5,GB,solo,1,99,0,,,100,2019-08-01,2020-01-09,0,0.0,0,1,51.924,-3.46362,,Libanus,Libanus,,http://www.thefandancerace.com/Bladerunner.html,2020-01-11 06:00:00,49.80,2120,2120,2,35400
79,Country To Capital 2020 68.80 K,https://itra.run/race/822,68.80 km, 11/01/2020,822,2020,Country to Capital,2020,1,GB,solo,5,5,90,,,400,2019-08-27,2020-01-06,1,0.0,0,1,51.5163,-0.179242,,Wendover,"Paddington, London",,http://gobeyondultra.co.uk/events/country_to_capital_2020,2020-01-11 08:30:00,68.80,760,870,3,39600
80,Sur Les Traces De Vauban 2020 - Trail 35 Km 36.10 K,https://itra.run/race/15881,36.10 km, 11/01/2020,15881,2020,Trail 35 km,2020,1,FR,solo,3,20,77,,,500,2019-09-21,2020-01-09,1,0.0,0,1,50.9871,2.12731,,Gravelines,Gravelines,,http://surlestracesdevauban.fr/,2020-01-11 16:00:00,36.10,430,440,1,18000
81,Sur Les Traces De Vauban 2020 - Trail 22 Km 22.20 K,https://itra.run/race/21959,22.20 km, 11/01/2020,21959,2020,Trail 22 km,2020,1,FR,solo,3,20,77,Challenge des géants,,500,2019-09-21,2020-01-09,1,0.0,0,1,50.9871,2.12731,,Gravelines,Gravelines,,http://surlestracesdevauban.fr/,2020-01-11 16:45:00,22.20,130,130,0,0
82,Sur Les Traces De Vauban 2020 - Trail 15 Km 14.80 K,https://itra.run/race/21961,14.80 km, 11/01/2020,21961,2020,Trail 15 km,2020,1,FR,solo,2,20,78,,,800,2019-09-21,2020-01-11,1,0.0,0,1,50.9871,2.12731,,Gravelines,Gravelines,,http://surlestracesdevauban.fr/,2020-01-11 17:45:00,14.80,100,100,0,0
83,Sur Les Traces De Vauban 2020 - Trail 8 Km 7.80 K,https://itra.run/race/21963,7.80 km, 11/01/2020,21963,2020,Trail 8 km,2020,1,FR,solo,2,20,77,,,500,2019-09-21,2020-01-09,1,0.0,0,1,50.9871,2.12731,,Gravelines,Gravelines,,http://surlestracesdevauban.fr/,2020-01-11 17:30:00,7.80,60,60,0,0
84,Aiga Trail 2020 63.30 K,https://itra.run/race/16111,63.30 km, 11/01/2020,16111,2020,AIGA TRAIL,2020,3,FR,solo,3,10,85,Challenge des Trails longs  du Périgord,Challenge des Trails longs  du Périgord,350,2019-09-30,2020-01-10,1,0.0,0,1,45.2226,0.940241,,Cubjac,st Mesmin,,http://aiga-2020.ikinoa.com/,2020-01-11 10:00:00,63.30,1830,1650,3,43200
85,Aiga Trail 2020 - Aiga Trail Duo 63.30 K,https://itra.run/race/22201,63.30 km, 11/01/2020,22201,2020,AIGA TRAIL duo,2020,3,FR,team,3,52,45,Challenge des Trails  du Périgord,,0,2019-10-01,2020-01-10,1,0.0,0,1,45.2226,0.940241,,Cubjac,st Mesmin,,http://aiga-2020.ikinoa.com/,2020-01-11 10:00:00,63.30,1830,1650,3,0
86,Trilhas De Maquiné  - 1 Etapa C T M 2020 - 19k Trilhas De Maquiné 18.50 K,https://itra.run/race/16235,18.50 km, 11/01/2020,16235,2020,19K Trilhas de Maquiné,2020,4,BR,solo,20,20,60,,CTM 2020,250,2019-12-14,2020-02-01,0,0.0,0,1,-29.6756,-50.2056,,Maquiné,Maquiné,,,2020-01-11 14:00:00,18.50,730,730,1,18000
87,Górski Zimowy Maraton Ślężański 2020 - Maraton 42.60 K,https://itra.run/race/17541,42.60 km, 11/01/2020,17541,2020,Maraton,2020,3,PL,solo,0,70,30,,,0,2019-09-29,2020-01-11,1,0.0,0,1,50.8991,16.7446,,Sobótka,Sobótka,,https://online.datasport.pl/zapisy/portal/zawody.php?zawody=5200&fbclid=IwAR2kAY-Y9hL6GRY9nGq0f4pg2JzDsal8524w8iin9kHjDkXAIkycnkSFkcA,2020-01-11 09:00:00,42.60,1070,1070,2,25200
88,Górski Zimowy Maraton Ślężański 2020 - Półmaraton 23.90 K,https://itra.run/race/17961,23.90 km, 11/01/2020,17961,2020,Półmaraton,2020,3,PL,solo,0,70,30,,,467,2019-09-29,2020-01-11,1,0.0,0,1,50.8991,16.7446,,Sobótka,Sobótka,,https://online.datasport.pl/zapisy/portal/zawody.php?zawody=5200&fbclid=IwAR2kAY-Y9hL6GRY9nGq0f4pg2JzDsal8524w8iin9kHjDkXAIkycnkSFkcA,2020-01-11 10:00:00,23.90,570,560,1,18000
89,Taliharja Vanakuri Winter Ultra Endurance Race 2020 - Taliharja Vanakuri  100.10 K,https://itra.run/race/17069,100.10 km, 11/01/2020,17069,2020,TALIHARJA VANAKURI ,2020,1,EE,solo,5,60,35,,,50,2019-11-01,2019-12-31,0,0.0,0,1,66.9181,-151.514,,Krabi,"Karula NP visitors center, Ähijärve",,https://worldsmarathons.com/marathon/taliharja-vanakuri-winter-ultra-endurance-race,2020-01-11 12:00:00,100.10,1020,1110,3,86400
90,The Eight Heroes Of Guguan 2020 - 24h G8 70.00 K,https://itra.run/race/22905,70.00 km, 11/01/2020,22905,2020,24H G8,2020,14,TW,solo,15,30,55,,,16,0000-00-00,0000-00-00,0,0.0,0,1,24.1632,120.648,,Taichung,,,,2020-01-11 08:00:00,70.00,7190,7330,4,86400
91,Sandsjöbacka Trail 2020 - 175k 177.40 K,https://itra.run/race/23163,177.40 km, 11/01/2020,23163,2020,175K,2020,2,SE,solo,15,30,55,,,100,2019-10-20,2020-01-01,0,0.0,0,1,57.7072,11.967,,Varberg,Göteborg,,http://sandsjobackatrail.se/anmalan/,2020-01-11 00:00:00,177.40,3640,3640,6,129600
92,South Mountains Marathons 2020 - 50k 50.40 K,https://itra.run/race/19837,50.40 km, 11/01/2020,19837,2020,50K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,35.7454,-81.6871,,,,,,2020-01-11 00:00:00,50.40,2300,2300,-1,0
93,South Mountains Marathons 2020 - Marathon 42.65 K,https://itra.run/race/23825,42.65 km, 11/01/2020,23825,2020,Marathon,2020,,US,solo,2,0,98,,,40,2019-08-01,2020-01-08,0,0.0,0,1,35.7454,-81.6871,,Morganton,,,https://ultrasignup.com/register.aspx?did=69671,2020-01-11 09:00:00,42.65,2000,2000,-1,28800
94,Avalon Benefit 2020 - 50k 53.60 K,https://itra.run/race/8029,53.60 km, 11/01/2020,8029,2020,50K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,33.3432,-118.328,,,,,,2020-01-11 00:00:00,53.60,1400,1400,-1,0
95,Avalon Benefit 2020 - 50 Mile Run 80.00 K,https://itra.run/race/616,80.00 km, 11/01/2020,616,2020,50 Mile Run,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,33.3432,-118.328,,,,,,2020-01-11 00:00:00,80.00,2250,2250,-1,0
96,Roaring Gap 2020 - 50k 50.00 K,https://itra.run/race/24255,50.00 km, 11/01/2020,24255,2020,50K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,35.673,-79.0393,,,,,,2020-01-11 00:00:00,50.00,2133,0,-1,0
97,Steep Ravine 2020 - 50km 49.60 K,https://itra.run/race/2627,49.60 km, 11/01/2020,2627,2020,50KM,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.7015,-118.756,,,,,,2020-01-11 00:00:00,49.60,2240,2240,-1,0
98,Steep Ravine 2020 - 42k 42.00 K,https://itra.run/race/24257,42.00 km, 11/01/2020,24257,2020,42k,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.7015,-118.756,,,,,,2020-01-11 00:00:00,42.00,1950,1950,-1,0
99,Steep Ravine 2020 - 25k 25.00 K,https://itra.run/race/24259,25.00 km, 11/01/2020,24259,2020,25K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.7015,-118.756,,,,,,2020-01-11 00:00:00,25.00,1045,1045,-1,0
100,Steep Ravine 2020 - 21k 21.00 K,https://itra.run/race/24261,21.00 km, 11/01/2020,24261,2020,21K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.7015,-118.756,,,,,,2020-01-11 00:00:00,21.00,975,975,-1,0
101,Steep Ravine 2020 - 10k 10.00 K,https://itra.run/race/24263,10.00 km, 11/01/2020,24263,2020,10K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.7015,-118.756,,,,,,2020-01-11 00:00:00,10.00,512,512,-1,0
102,Frozen Gnome 2020 - 50k 50.00 K,https://itra.run/race/24265,50.00 km, 11/01/2020,24265,2020,50K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,40.0797,-89.4337,,,,,,2020-01-11 00:00:00,50.00,1500,1500,-1,0
103,Montane® Spine® Races 2020 - Mrt Challenge 174.20 K,https://itra.run/race/5963,174.20 km, 11/01/2020,5963,2020,MRT Challenge,2020,3,GB,solo,5,85,10,,,30,2019-01-28,2019-10-11,0,0.0,0,1,54.3039,-2.19652,,Edale,Hawes,,,2020-01-11 11:00:00,174.20,4770,4770,6,216000
104,Montane® Spine® Races 2020 - Montane® Spine® Challenger 174.20 K,https://itra.run/race/1628,174.20 km, 11/01/2020,1628,2020,MONTANE® Spine® Challenger,2020,3,GB,solo,5,85,10,,,125,2019-01-28,2019-10-11,1,0.0,0,1,53.3674,-1.81669,,,,,https://www.cognitoforms.com/UltraEnduranceSeriesLtd/_2018MONTANESpineRaces,2020-01-11 08:00:00,174.20,4770,4770,6,0
105,Hoka One One Bandera Endurance Trail Run 2020 - 50 Km 50.40 K,https://itra.run/race/1781,50.40 km, 12/01/2020,1781,2020,50 Km,2020,3,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,29.731,-99.0699,,Bandera,Bandera,,,2020-01-12 07:30:00,50.40,1260,1280,2,43200
106,Trail Hivernal Des Coursières 2020 - 31 Km 30.40 K,https://itra.run/race/2740,30.40 km, 12/01/2020,2740,2020,31 Km,2020,5,FR,solo,0,0,0,,,700,2019-09-19,2020-01-09,1,0.0,0,1,45.6602,4.55947,,Saint-Martin-en-Haut,Saint-Martin-en-Haut,,http://www.coursieresdeshautsdulyonnais.org/,2020-01-12 08:30:00,30.40,1100,1150,1,0
107,Trail Hivernal Des Coursières 2020 - 15 Km 15.70 K,https://itra.run/race/4902,15.70 km, 12/01/2020,4902,2020,15 Km,2020,4,FR,solo,5,15,80,Challenge des Monts du Lyonnais,,900,2019-09-19,2020-01-09,0,0.0,0,1,45.6602,4.55947,,Saint-Martin-en-Haut,Saint-Martin-en-Haut,,,2020-01-12 09:00:00,15.70,560,610,0,0
108,"Ngong Ping Charity Walk  2020 - Npcw  (20km, Solo) 20.60 K",https://itra.run/race/21121,20.60 km, 12/01/2020,21121,2020,"NPCW  (20km, solo)",2020,7,HK,solo,27,23,50,,Ngong Ping Charity Walk 20km solo,100,2019-08-26,2019-12-31,0,0.0,0,1,22.2862,113.94,,Tung Chung,Tung Chung,,http://www.npcw.org.hk,2020-01-12 08:15:00,20.60,1360,1360,1,21600
109,"Ngong Ping Charity Walk  2020 - Npcw  (20km, Team Of 2) 20.60 K",https://itra.run/race/21123,20.60 km, 12/01/2020,21123,2020,"NPCW  (20km, team of 2)",2020,7,HK,team,27,23,50,,"Ngong Ping Charity Walk (20km, team of 2)",50,2019-08-26,2019-12-31,0,0.0,0,1,22.2862,113.94,,Tung Chung,Tung Chung,,http://www.npcw.org.hk,2020-01-12 08:15:00,20.60,1360,1360,1,21600
110,"Ngong Ping Charity Walk  2020 - Npcw (20km, Team Of 4) 20.60 K",https://itra.run/race/21125,20.60 km, 12/01/2020,21125,2020,"NPCW (20km, team of 4)",2020,7,HK,team,27,23,50,,"Ngong Ping Charity Walk (20km, team of 4)",200,2019-08-26,2019-12-31,0,0.0,0,1,22.2862,113.94,,Tung Chung,Tung Chung,,http://www.npcw.org.hk,2020-01-12 08:15:00,20.60,1360,1360,1,21600
111,"Ngong Ping Charity Walk  2020 - Npcw (34km, Solo) 34.50 K",https://itra.run/race/21127,34.50 km, 12/01/2020,21127,2020,"NPCW (34km, solo)",2020,7,HK,solo,15,15,70,,"Ngong Ping Charity Walk (34km, solo)",140,2019-08-26,2019-12-31,0,0.0,0,1,22.2862,113.94,,Tung Chung,Tung Chung,,http://www.npcw.org.hk,2020-01-12 08:15:00,34.50,2070,2070,2,36000
112,"Ngong Ping Charity Walk  2020 - Npcw (34km, Team Of 2) 34.50 K",https://itra.run/race/21129,34.50 km, 12/01/2020,21129,2020,"NPCW (34km, team of 2)",2020,7,HK,team,15,15,70,,"Ngong Ping Charity Walk (34km, team of 2)",50,2019-08-26,2019-12-31,0,0.0,0,1,22.2862,113.94,,Tung Chung,Tung Chung,,http://www.npcw.org.hk,2020-01-12 08:15:00,34.50,2070,2070,2,36000
113,"Ngong Ping Charity Walk  2020 - Npcw (34km, Team Of 4) 34.50 K",https://itra.run/race/21131,34.50 km, 12/01/2020,21131,2020,"NPCW (34km, team of 4)",2020,7,HK,team,15,15,70,,"Ngong Ping Charity Walk 2020 (34km, team of 4)",60,2019-08-26,2019-12-31,0,0.0,0,1,22.2862,113.94,,Tung Chung,Tung Chung,,http://www.npcw.org.hk,2020-01-12 08:15:00,34.50,2070,2070,2,36000
114,Winter Trail Monte Prealba 2020 - Hard 57.90 K,https://itra.run/race/6051,57.90 km, 12/01/2020,6051,2020,HARD,2020,9,IT,solo,5,15,80,Trail Express,,300,2020-01-12,2020-01-12,0,0.0,0,1,45.6728,10.3389,,Bione BS,Bione BS,,http://www.bionetrailersteam.it,2020-01-12 06:00:00,57.90,4440,4450,3,45000
115,Winter Trail Monte Prealba 2020 - Softly Hard 23.20 K,https://itra.run/race/10929,23.20 km, 12/01/2020,10929,2020,SOFTLY HARD,2020,7,IT,solo,5,15,20,Trail Express,,300,2020-01-12,2020-01-12,0,0.0,0,1,45.6728,10.3389,,Bione BS,Bione BS,,http://www.bionetrailersteam.it,2020-01-12 09:00:00,23.20,1460,1460,0,32400
116,Otmorozki Race 2020 22.90 K,https://itra.run/race/22347,22.90 km, 12/01/2020,22347,2020,Otmorozki race,2020,4,RU,solo,0,59,50,,,100,2019-11-01,0000-00-00,0,0.0,0,1,54.0473,58.3286,,Otnurok,Otnurok,,https://malidak.alprepublic.ru/,2020-01-12 09:30:00,22.90,790,790,1,21600
117,Ultra Trilhos Dos Reis / Delta Cafés 2020 - Trilhos Dos Reis 28.60 K,https://itra.run/race/7069,28.60 km, 12/01/2020,7069,2020,Trilhos dos Reis,2020,5,PT,solo,3,27,70,,ATRP,700,2019-10-25,2019-12-28,1,0.0,0,1,39.2076,-7.7215,,PORTALEGRE,PORTALEGRE,,https://www.prozis.com/pt/pt/evento/vii-trilho-dos-reis,2020-01-12 09:00:00,28.60,1320,1340,1,0
118,Ultra Trilhos Dos Reis / Delta Cafés 2020 - 46k 45.60 K,https://itra.run/race/7071,45.60 km, 12/01/2020,7071,2020,46K,2020,5,PT,solo,3,27,70,,,600,2019-10-25,2019-12-28,1,0.0,0,1,39.2076,-7.7215,,PORTALEGRE,PORTALEGRE,,https://www.prozis.com/pt/pt/evento/vii-trilho-dos-reis,2020-01-12 08:00:00,45.60,2170,2160,2,0
119,Ultra Trilhos Dos Reis / Delta Cafés 2020 - Mini Trilhos Dos Reis 18.50 K,https://itra.run/race/11593,18.50 km, 12/01/2020,11593,2020,MINI TRILHOS DOS REIS,2020,5,PT,solo,10,40,60,,ATRP,450,2019-10-25,2019-12-28,1,0.0,0,1,39.2076,-7.7215,,PORTALEGRE,PORTALEGRE,,https://www.prozis.com/pt/pt/evento/vii-trilho-dos-reis,2020-01-12 10:00:00,18.50,810,810,1,0
120,Sandsjöbacka Trail 2020 - 50k 54.30 K,https://itra.run/race/6375,54.30 km, 12/01/2020,6375,2020,50K,2020,2,SE,solo,15,20,65,,,200,2019-09-01,2019-12-28,1,0.0,0,1,57.7072,11.967,,Kungsbacka,Göteborg,,http://sandsjobackatrail.se/registration/,2020-01-12 08:00:00,54.30,1070,1060,2,36000
121,Sandsjöbacka Trail 2020 - 85k 88.60 K,https://itra.run/race/3104,88.60 km, 12/01/2020,3104,2020,85K,2020,2,SE,solo,15,20,65,,,100,2019-09-01,2019-12-27,1,0.0,0,1,57.7072,11.967,,Tjolöholm,Göteborg,,http://sandsjobackatrail.se/registration/,2020-01-12 06:00:00,88.60,1680,1690,3,57600
122,Desafio X-Trail Trillo 2020 - 40 Km 39.60 K,https://itra.run/race/4441,39.60 km, 12/01/2020,4441,2020,40 Km,2020,3,ES,solo,5,75,10,,,450,2019-10-29,2020-01-12,1,0.0,0,1,40.7014,-2.59302,,Trillo,Trillo,,http://montanayaventura.es/desafio-x-trail-trillo-2015/,2020-01-12 10:00:00,39.60,1230,1230,2,55800
123,Desafio X-Trail Trillo 2020 - 20 Km 20.80 K,https://itra.run/race/6787,20.80 km, 12/01/2020,6787,2020,20 km,2020,3,ES,solo,5,90,5,,,450,0000-00-00,0000-00-00,1,0.0,0,1,40.7014,-2.59302,,,,,,2020-01-12 10:00:00,20.80,640,630,1,0
124,Rocks And Roots Trail 2020 - 50k 50.00 K,https://itra.run/race/24295,50.00 km, 12/01/2020,24295,2020,50K,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,40.2254,-82.6881,,,,,,2020-01-12 00:00:00,50.00,1500,1500,-1,0
125,Montane® Spine® Races 2020 - Montane® Spine® Race 420.30 K,https://itra.run/race/1285,420.30 km, 12/01/2020,1285,2020,MONTANE® Spine® Race,2020,3,GB,solo,10,75,15,,,160,2019-01-28,2019-10-11,1,0.0,0,1,55.5473,-2.2756,,Edale,Kirk Yetholm,,http://www.thespinerace.com,2020-01-12 08:00:00,420.30,10770,10890,6,604800
126,Herö Trail Adeje 2020 - 23 Km 24.00 K,https://itra.run/race/23097,24.00 km, 12/01/2020,23097,2020,23 km,2020,7,ES,solo,2,10,78,Hero Trail 22 km,,90,2019-10-01,2020-01-01,0,0.0,0,1,45.703,-97.7859,,Adeje,Adejr,,,2020-01-12 08:30:00,24.00,1370,1320,1,14640
127,Trail Da Boa Ventura 2020 - Trail Curto Municipio Sv 10.00 K,https://itra.run/race/24549,10.00 km, 12/01/2020,24549,2020,Trail Curto Municipio SV,2020,,PT,solo,8,3,89,,,0,0000-00-00,0000-00-00,0,0.0,0,1,32.7913,-16.9699,,Boa Ventura,,,,2020-01-12 09:00:00,10.00,900,900,-1,12600
128,Trail Da Boa Ventura 2020 - Trail Longo Naturnorte 25.00 K,https://itra.run/race/24551,25.00 km, 12/01/2020,24551,2020,Trail Longo Naturnorte,2020,,PT,solo,2,5,93,ATRP Pro League,Portugal National Series,0,0000-00-00,0000-00-00,0,0.0,0,1,32.7913,-16.9699,,Boa Ventura,,,,2020-01-12 09:00:00,25.00,1900,1900,-1,23400
129,Luang Phayao  2020 - Luang Phayao Trail 105 105.00 K,https://itra.run/race/24319,105.00 km, 16/01/2020,24319,2020,Luang Phayao Trail 105,2020,7,TH,solo,15,35,50,,,150,2020-01-09,2020-05-31,0,0.0,0,1,19.3417,100.185,TH,Phayao,Phayao,TH,https://,2020-01-16 04:00:00,105.00,6100,6100,5,108540
130,The Great Southern Alps Miler 2020 160.93 K,https://itra.run/race/20771,160.93 km, 17/01/2020,20771,2020,The Great Southern Alps Miler,2020,,NZ,solo,1,99,0,,,1,0000-00-00,0000-00-00,0,0.0,0,1,-42.5218,172.83,,Hanmer Springs,,,,2020-01-17 07:00:00,160.93,3000,3118,-1,138600
131,Vibram Hong Kong 100 2020 - Vibram Hong Kong 100 Half 56.00 K,https://itra.run/race/21075,56.00 km, 17/01/2020,21075,2020,Vibram Hong Kong 100 Half,2020,4,HK,solo,20,50,30,,,500,2019-08-12,2019-08-14,0,0.0,0,1,22.3973,114.319,,Pak Tam Chung,Pak Tam Chung,,,2020-01-17 08:00:00,56.00,1990,1990,3,50400
132,Ultra-Trail® D'angkor 2020 - Uta 128 Km 126.80 K,https://itra.run/race/4043,126.80 km, 17/01/2020,4043,2020,UTA 128 Km,2020,2,KH,solo,14,36,50,,,57,2019-02-26,2020-01-06,0,0.0,0,1,13.3618,103.859,,Siem Reap,Siem Reap,,https://racebooking.sdpo.com/ANGKOR-ULTRA-TRAIL-2018/index.html,2020-01-17 20:00:00,126.80,2340,2340,4,100800
133,Bolivia Xperience Trail Running Tour 2020 - La Chakana Ultra Trail 119.60 K,https://itra.run/race/10857,119.60 km, 18/01/2020,10857,2020,LA CHAKANA ULTRA TRAIL,2020,0,BO,solo,0,10,90,Bolivia Xperience Trail Running Tour,,0,2018-12-03,2019-06-29,0,0.0,0,1,-18.1797,-63.8758,,Samaipata,Samaipata,,http://www.lachakanaut.com,2020-01-18 08:00:00,119.60,3660,3660,5,104400
134,Bolivia Xperience Trail Running Tour 2020 - La Chakana 73k 73.40 K,https://itra.run/race/13653,73.40 km, 18/01/2020,13653,2020,LA CHAKANA 73K,2020,4,BO,solo,3,7,90,Bolivia Xperience Trail Running Tour,Bolivia Xpereince Trail Running Tour,200,2019-03-31,2019-06-30,1,0.0,0,1,-18.1797,-63.8758,,Samaipata,Samaipata,,http://www.eventrid.bo,2020-01-18 20:00:00,73.40,2460,2460,3,46800
135,Pilancones Tunte Trail 2020 - Desafio 49km 49.30 K,https://itra.run/race/14543,49.30 km, 18/01/2020,14543,2020,Desafio 49Km,2020,8,ES,solo,1,15,84,,,200,2019-09-30,2019-12-18,0,0.0,0,1,27.9253,-15.573,,SAN BARTOLOME DE TIRAJANA,SAN BARTOLOME DE TIRAJANA,,https://www.trackingsport.com/index.xhtml,2020-01-18 07:00:00,49.30,2890,2840,3,34200
136,Pilancones Tunte Trail 2020 - Media 32 Km 31.30 K,https://itra.run/race/14545,31.30 km, 18/01/2020,14545,2020,Media 32 Km,2020,6,ES,solo,1,15,84,,,350,2019-09-30,2019-12-18,0,0.0,0,1,27.9253,-15.573,,SAN BARTOLOME DE TIRAJ,SAN BARTOLOME DE TIRAJANA,,https://www.trackingsport.com/index.xhtml,2020-01-18 09:00:00,31.30,1590,1540,2,21600
137,Pucón 2020 2020 - Pucón Trail Run  Traverse 33.90 K,https://itra.run/race/18109,33.90 km, 18/01/2020,18109,2020,Pucón Trail Run  Traverse,2020,7,CL,solo,5,5,90,,,30,2019-11-30,2019-12-29,0,0.0,0,2,-39.2771,-71.9734,,"Conaf, Pucón","Centro Ski, Pucon",,,2020-01-18 09:00:00,33.90,1980,1120,2,43200
138,Vibram Hong Kong 100 2020 - Vibram Hong Kong 100 Full 103.00 K,https://itra.run/race/906,103.00 km, 18/01/2020,906,2020,Vibram Hong Kong 100 Full,2020,5,HK,solo,20,40,40,,,1800,2019-07-19,2019-05-24,0,0.0,0,1,22.2793,114.163,,,,,,2020-01-18 00:00:00,103.00,5180,4720,5,0
139,The James Stampede 2020 - The James High Country 100 99.99 K,https://itra.run/race/20773,99.99 km, 18/01/2020,20773,2020,The James High Country 100,2020,,NZ,solo,1,99,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,-42.5218,172.83,,Hanmer Springs,,,,2020-01-18 05:00:00,99.99,2377,2502,-1,59400
140,The James Stampede 2020 50.00 K,https://itra.run/race/20775,50.00 km, 18/01/2020,20775,2020,The James Stampede,2020,,NZ,solo,0,100,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,-42.5218,172.83,,Hanmer Springs,,,,2020-01-18 07:00:00,50.00,1461,1579,-1,50400
141,Hk50 West 2020 - 25km Team Of 4 25.00 K,https://itra.run/race/20853,25.00 km, 18/01/2020,20853,2020,25Km team of 4,2020,5,HK,team,5,70,25,,,0,0000-00-00,0000-00-00,0,0.0,0,1,22.3957,114.153,,Shing Mun,Shing Mun,,,2020-01-18 06:45:00,25.00,1220,1220,1,25200
142,Le Dernier Homme Debout Vendée 2020 - 24 Boucles 183.70 K,https://itra.run/race/21499,183.70 km, 18/01/2020,21499,2020,24 boucles,2020,3,FR,solo,6,20,74,,,300,2019-10-13,2020-01-04,0,0.0,0,1,46.9597,-0.888801,,Saint Laurent sur Sèvre,,,,2020-01-18 11:50:00,183.70,5840,5840,5,86400
143,Le Dernier Homme Debout Vendée 2020 - 20 Boucles 153.10 K,https://itra.run/race/21517,153.10 km, 18/01/2020,21517,2020,20 boucles,2020,3,FR,solo,6,20,74,,,300,2019-10-13,2020-01-04,0,0.0,0,1,46.9597,-0.888801,,Saint Laurent sur Sèvre,,,,2020-01-18 11:50:00,153.10,4840,4840,4,72000
144,Le Dernier Homme Debout Vendée 2020 - 18 Boucles 137.80 K,https://itra.run/race/21519,137.80 km, 18/01/2020,21519,2020,18 boucles,2020,3,FR,solo,6,20,74,,,300,2019-10-13,2020-01-04,0,0.0,0,1,46.9597,-0.888801,,Saint Laurent sur Sèvre,,,,2020-01-18 11:50:00,137.80,4360,4360,4,64800
145,Le Dernier Homme Debout Vendée 2020 - 14 Boucles 107.10 K,https://itra.run/race/21521,107.10 km, 18/01/2020,21521,2020,14 boucles,2020,3,FR,solo,6,20,74,,,300,2019-10-13,2020-01-04,0,0.0,0,1,46.9597,-0.888801,,Saint Laurent sur Sèvre,,,,2020-01-18 11:50:00,107.10,3390,3390,3,50400
146,Le Dernier Homme Debout Vendée 2020 - 10 Boucles 76.50 K,https://itra.run/race/21523,76.50 km, 18/01/2020,21523,2020,10 boucles,2020,3,FR,solo,6,20,74,,,300,2019-10-13,2020-01-04,0,0.0,0,1,46.9597,-0.888801,,Saint Laurent sur Sèvre,,,,2020-01-18 11:50:00,76.50,2420,2420,2,36000
